tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,ngay_dang,gia_vnd,dien_tich_m2,lien_he,mo_ta
"Cho thuê nhà hẻm 331 Gia Phú, P.1, Q.6, DT 4.4 x 17.5m, 3.5 tấm, giá 19 triệu/tháng",19 Triệu/tháng,77 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-331-gia-phu-p-1-q-6-dt-4-4-x-17-5m-3-5-tam-gia-19-trieu-thang-1736129047.html,luachonnhadat.vn,2025-01-06,19000000,77,NA,NA
"Cho thuê nhà MT đường Hồng Bàng, P.14, Q.5, DT 4.3 x 17m, 5.5 tấm, giá 45 triệu/tháng",45 Triệu/tháng,73 m²,"Quận 5, Hồ Chí Minh",Quận 5,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-hong-bang-p-14-q-5-dt-4-3-x-17m-5-5-tam-gia-45-trieu-thang.html,luachonnhadat.vn,2024-12-23,45000000,73,NA,NA
"Cho thuê nhà MT đường Châu Văn Liêm, P.11, Q.5, DT 3.8 x 16m, 5.5 tấm, giá 40 triệu/tháng",40 Triệu/tháng,60 m²,"Quận 5, Hồ Chí Minh",Quận 5,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-chau-van-liem-p-11-q-5-dt-3-8-x-16m-5-5-tam-gia-40-trieu-thang.html,luachonnhadat.vn,2024-12-23,40000000,60,NA,NA
"Cho thuê nhà khu Bình Phú, MT đường Số 13, P.11, Q.6, DT 4 x 21m, 3.5 tấm, giá 25 triệu/tháng",25 Triệu/căn,84 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-binh-phu-mt-duong-so-13-p-11-q-6-dt-4-x-21m-3-5-tam-gia-25-trieu-thang.html,luachonnhadat.vn,2024-12-23,25000000,84,NA,NA
"Cho thuê nhà khu Bình Phú, MT Nguyễn Văn Luông, P.12, Q.6, DT 6 x 17m, 3.5 tấm, giá 60 triệu/tháng",60 Triệu/tháng,102 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-binh-phu-mt-nguyen-van-luong-p-12-q-6-dt-6-x-17m-3-5-tam-gia-60-trieu-thang.html,luachonnhadat.vn,2024-12-21,60000000,102,NA,NA
"Cho thuê mặt bằng khu Bình Phú, MT đường Số 2, P.11, Q.6, DT 12 x 17m, giá 35 triệu/tháng",35 Triệu/tháng,204 m²,"Quận 6, Hồ Chí Minh",Quận 6,Mặt bằng,thue,https://luachonnhadat.vn/nha-dat/cho-thue-mat-bang-khu-binh-phu-mt-duong-so-2-p-11-q-6-dt-12-x-17m-gia-35-trieu-thang-1734314315.html,luachonnhadat.vn,2024-12-16,35000000,204,NA,NA
"Cho thuê nhà MT đường Cư Xá Phú Lâm D, P.10, Q.6, DT 4 x 18.3m, 3.5 tấm, giá 18 triệu/tháng",18 Triệu/tháng,73 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-cu-xa-phu-lam-d-p-10-q-6-dt-4-x-18-3m-3-5-tam-gia-18-trieu-thang-1734056164.html,luachonnhadat.vn,2024-12-13,18000000,73,NA,NA
"Cho thuê nhà MT đường Số 7, P. Bình Trị Đông B, 5 x 20m, 3.5 tấm, giá 70 triệu/tháng. khu Tên Lửa",70 Triệu/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-so-7-p-binh-tri-dong-b-5-x-20m-3-5-tam-gia-70-trieu-thang-khu-ten-lua-1734055785.html,luachonnhadat.vn,2024-12-13,70000000,100,NA,NA
"Cho thuê nhà hẻm 192 Phạm Văn Chí, P.4, Q.6, DT 3.55 x 27m, NH 4.4m, 1 lửng, giá 15 triệu/tháng",15 Triệu/tháng,95 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-192-pham-van-chi-p-4-q-6-dt-3-55-x-27m-nh-4-4m-1-lung-gia-15-trieu-thang-1733716732.html,luachonnhadat.vn,2024-12-09,15000000,95,NA,NA
"Cho thuê nhà MT đường Bà Hom, P.13, Q.6, DT 5 x 18m, 3.5 tấm, giá 55 triệu/tháng.",55 Triệu/tháng,90 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-ba-hom-p-13-q-6-dt-5-x-18m-3-5-tam-gia-55-trieu-thang--1732499767.html,luachonnhadat.vn,2024-11-25,55000000,90,NA,NA
"Cho thuê nhà khu Bình Phú, MT đường Số 74, P.10, Q.6, DT 4 x 15m, 3.5 tấm, giá 16 triệu/tháng",16 Triệu/tháng,60 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-binh-phu-mt-duong-so-74-p-10-q-6-dt-4-x-15m-3-5-tam-gia-16-trieu-thang.html,luachonnhadat.vn,2024-11-21,16000000,60,NA,NA
"Cho thuê nhà MT đường Vành Đai Trong, P. Bình Trị Đông B, 4 x 30m, 1 lầu, giá 22 triệu/tháng.",22 Triệu/tháng,120 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-vanh-dai-trong-p-binh-tri-dong-b-4-x-30m-1-lau-gia-22-trieu-thang-.html,luachonnhadat.vn,2024-11-20,22000000,120,NA,NA
"Cho thuê nhà kho hẻm 1132 Tỉnh Lộ 10, P. Tân Tạo, 35 x 40m, giá 75 triêu/tháng",75 Triệu/tháng,1400 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-kho-hem-1132-tinh-lo-10-p-tan-tao-35-x-40m-gia-75-trieu-thang-1731643165.html,luachonnhadat.vn,2024-11-15,75000000,1400,NA,NA
"Cho thuê biệt thự khu Tên Lửa, MT đường Số 34A, P. Bình Trị Đông B, 12 x 25m, 2.5 tấm, giá 40 triệu",40 Triệu/tháng,300 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,thue,https://luachonnhadat.vn/nha-dat/cho-thue-biet-thu-khu-ten-lua-mt-duong-so-34a-p-binh-tri-dong-b-12-x-25m-2-5-tam-gia-40-trieu.html,luachonnhadat.vn,2024-11-14,40000000,300,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Số 28, P. Bình Trị Đông B, 5 x 20m, 3.5 tấm, giá 22 triệu/tháng",22 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-so-28-p-binh-tri-dong-b-5-x-20m-3-5-tam-gia-22-trieu-thang-1730880044.html,luachonnhadat.vn,2024-11-06,22000000,100,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Số 21A, P. Bình Trị Đông B, 4 x 22.5m, 3.5 tấm, giá 15tr/tháng.",15 Triệu/tháng,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-so-21a-p-binh-tri-dong-b-4-x-22-5m-3-5-tam-gia-15tr-thang-.html,luachonnhadat.vn,2024-11-06,15000000,90,NA,NA
"Cho thuê nhà MT đường Cư Xá Phú Lâm D, P.10, Q.6, nhà 3.5 tấm, 4 x 17m, giá 20 triệu/tháng",20 Triệu/tháng,68 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-cu-xa-phu-lam-d-p-10-q-6-nha-3-5-tam-4-x-17m-gia-20-trieu-thang-1730513512.html,luachonnhadat.vn,2024-11-02,20000000,68,NA,NA
"Cho thuê nhà hẻm 958 Lò Gốm, P.8, Q.6, nhà 3.5 tấm + xưởng, 4.65 x 22m, NH 28m, giá 35 triệu/tháng",35 Triệu/tháng,102 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-958-lo-gom-p-8-q-6-nha-3-5-tam-xuong-4-65-x-22m-nh-28m-gia-35-trieu-thang.html,luachonnhadat.vn,2024-10-31,35000000,102,NA,NA
"Cho thuê nhà MT đường Tỉnh Lộ 10, P. Bình Trị Đông B, DT 5 x 20m, 3 tấm + hầm, giá 60 triệu/tháng",60 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-tinh-lo-10-p-binh-tri-dong-b-dt-5-x-20m-3-tam-ham-gia-60-trieu-thang.html,luachonnhadat.vn,2024-10-30,60000000,100,NA,NA
"Cho thuê biệt thự góc 2MT đường Số 13B, P. Bình Trị Đông B, 10, x 27m, 3.5 tấm, giá 60 triệu/tháng",60 Triệu/tháng,270 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,thue,https://luachonnhadat.vn/nha-dat/cho-thue-biet-thu-goc-2mt-duong-so-13b-p-binh-tri-dong-b-10-x-27m-3-5-tam-gia-60-trieu-thang-1729909420.html,luachonnhadat.vn,2024-10-26,60000000,270,NA,NA
"Cho thuê nhà khu Tên Lửa, góc 2MT đường Số 5B, P. Bình Trị Đông B, 10x20m, 3.5 tấm, giá 60 triệu/th",60 Triệu/tháng,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-goc-2mt-duong-so-5b-p-binh-tri-dong-b-10x20m-3-5-tam-gia-60-trieu-th.html,luachonnhadat.vn,2024-10-26,60000000,200,NA,NA
"Cho thuê biệt thự MT đường Số 28, P. Bình Trị Đông B, 10 x 18.5m, 2.5 tấm, giá 40 triệu/tháng",40 Triệu/tháng,185 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,thue,https://luachonnhadat.vn/nha-dat/cho-thue-biet-thu-mt-duong-so-28-p-binh-tri-dong-b-10-x-18-5m-2-5-tam-gia-40-trieu-thang-1729846028.html,luachonnhadat.vn,2024-10-25,40000000,185,NA,NA
"Cho thuê nhà góc 3MT hẻm 633 Hồng Bàng, P.6, Q.6, nhà 3.5 tấm, 4 x 18m, giá 22 triệu/tháng",22 Triệu/tháng,72 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-goc-3mt-hem-633-hong-bang-p-6-q-6-nha-3-5-tam-4-x-18m-gia-22-trieu-thang-1729580405.html,luachonnhadat.vn,2024-10-22,22000000,72,NA,NA
"Cho thuê kho MT đường Số 57, P. Tân Tạo, 5 x 20m, cấp 4, giá 9.5 triệu/tháng. khu Tên Lửa Pouyuen",9.5 Triệu/tháng,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-kho-mt-duong-so-57-p-tan-tao-5-x-20m-cap-4-gia-9-5-trieu-thang-khu-ten-lua-pouyuen-1729220151.html,luachonnhadat.vn,2024-10-18,9500000,100,NA,NA
"Cho thuê nhà MT đường Phan Văn Khoẻ, P.5, Q.6, nhà 3 tấm, 3.55 x 13m, giá 15 triệu/tháng",15 Triệu/tháng,46 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-phan-van-khoe-p-5-q-6-nha-3-tam-3-55-x-13m-gia-15-trieu-thang-1729130443.html,luachonnhadat.vn,2024-10-17,15000000,46,NA,NA
"Cho thuê nhà khu Nam Hùng Vương, MT đường Số 4, P. An Lạc, 4 x 18m, 3.5 tấm, giá 20 triệu/tháng",20 Triệu/tháng,72 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-nam-hung-vuong-mt-duong-so-4-p-an-lac-4-x-18m-3-5-tam-gia-20-trieu-thang.html,luachonnhadat.vn,2024-10-15,20000000,72,NA,NA
"Cho thuê nhà MT đường Kinh Dương Vương, P. An Lạc A, nhà 1 lầu, 4 x 15m, giá 24 triệu/tháng",24 Triệu/tháng,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-kinh-duong-vuong-p-an-lac-a-nha-1-lau-4-x-15m-gia-24-trieu-thang-1728871334.html,luachonnhadat.vn,2024-10-14,24000000,60,NA,NA
"Cho thuê nhà hẻm 21 Lê Công Phép, P. An Lạc A, 4 x 10m, 1 lầu, giá 8 triệu/tháng",8 Triệu/tháng,40 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-hem-21-le-cong-phep-p-an-lac-a-4-x-10m-1-lau-gia-8-trieu-thang.html,luachonnhadat.vn,2024-10-09,8000000,40,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Tên Lửa, P. Bình Trị Đông B, 11 x 25m, 6 tấm, giá 190 triệu/tháng",190 Triệu/tháng,275 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-ten-lua-p-binh-tri-dong-b-11-x-25m-6-tam-gia-190-trieu-thang.html,luachonnhadat.vn,2024-10-08,190000000,275,NA,NA
"Cho thuê nhà MT đường Văn Thân, P.8, Q.6, nhà 4 tấm, 4 x 14m, giá 21 triệu/tháng",21 Triệu/tháng,56 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-van-than-p-8-q-6-nha-4-tam-4-x-14m-gia-21-trieu-thang-1727490241.html,luachonnhadat.vn,2024-09-28,21000000,56,NA,NA
"Bán nhà MT đường Tên Lửa (nhỏ), DT 4 x 18m, 3.5 tấm, giá 12.5 tỷ. kinh doanh đông đúc",12.5 Tỷ/căn,72 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-ten-lua-nho-dt-4-x-18m-3-5-tam-gia-12-5-ty-kinh-doanh-dong-duc.html,luachonnhadat.vn,2026-05-20,12500000000,72,NA,NA
"Bán đất hẻm 225 Lê Văn Quới, P. Bình Trị Đông, DT 4 x 15m, giá 5.2 tỷ",5.2 Tỷ/nền,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-hem-225-le-van-quoi-p-binh-tri-dong-dt-4-x-15m-gia-5-2-ty.html,luachonnhadat.vn,2026-05-20,5200000000,60,NA,NA
"Bán 2 lô đất hẻm 26 Trương Phước Phan, P. Bình Trị Đông, DT 4.5 x 15m, giá 5.6 tỷ",5.6 Tỷ/nền,67 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-2-lo-dat-hem-26-truong-phuoc-phan-p-binh-tri-dong-dt-4-5-x-15m-gia-5-6-ty.html,luachonnhadat.vn,2026-05-20,5600000000,67,NA,NA
"Bán nhà góc 2MT đường Gò Công, P.13, Q.5, DT 6.5 x 15m, TH 2.8m, 3.5 tấm, giá 16.9 tỷ",16.9 Tỷ/căn,97 m²,"Quận 5, Hồ Chí Minh",Quận 5,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2mt-duong-go-cong-p-13-q-5-dt-6-5-x-15m-th-2-8m-3-5-tam-gia-16-9-ty.html,luachonnhadat.vn,2026-05-20,16899999999.999998,97,NA,NA
"Bán nhà hẻm 687 Kinh Dương Vương, P. An Lạc, 8 x 25m, 3 tấm, giá 20 tỷ",20 Tỷ/căn,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-687-kinh-duong-vuong-p-an-lac-8-x-25m-3-tam-gia-20-ty.html,luachonnhadat.vn,2026-05-20,20000000000,200,NA,NA
"Bán nhà mới hẻm 130 Lê Đình Cẩn, P. Tân Tạo, 4 x 10m, 3 tấm, giá 4.7 tỷ",4.7 Tỷ/căn,40 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-moi-hem-130-le-dinh-can-p-tan-tao-4-x-10m-3-tam-gia-4-7-ty.html,luachonnhadat.vn,2026-05-20,4700000000,40,NA,NA
"Bán nhà góc 2MT đường Ca Văn Thỉnh, P.11, Q. Tân Bình, DT 4 x 14m, 6 tấm, giá 16.9 tỷ",16.9 Tỷ/căn,56 m²,"Tân Bình, Hồ Chí Minh",Tân Bình,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2mt-duong-ca-van-thinh-p-11-q-tan-binh-dt-4-x-14m-6-tam-gia-16-9-ty.html,luachonnhadat.vn,2026-05-20,16899999999.999998,56,NA,NA
"Bán nhà MT đường Đồng Đen, P.11, Q. Tân Bình, DT 6.4 x 27m, NH 9m, 3 tấm, giá 48 tỷ",48 Tỷ/căn,172 m²,"Tân Bình, Hồ Chí Minh",Tân Bình,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-dong-den-p-11-q-tan-binh-dt-6-4-x-27m-nh-9m-3-tam-gia-48-ty.html,luachonnhadat.vn,2026-05-20,48000000000,172,NA,NA
"Bán nhà MT đường Tỉnh Lộ 10, P. Tân Tạo, 4 x 27.5m, cấp 4, giá 11.8 tỷ",11.8 Tỷ/căn,110 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-tinh-lo-10-p-tan-tao-4-x-27-5m-cap-4-gia-11-8-ty.html,luachonnhadat.vn,2026-05-20,11800000000,110,NA,NA
"Bán đất MT đường Số 59B, P. Tân Tạo, 5 x 20m, giá 8 tỷ",8 Tỷ/nền,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-mt-duong-so-59b-p-tan-tao-5-x-20m-gia-8-ty.html,luachonnhadat.vn,2026-05-20,8000000000,100,NA,NA
"Bán nhà góc 2MT đường Mã Lò, P. Bình Trị Đông A, DT 12 x 10m, 7 tấm, giá 17 tỷ",17 Tỷ/căn,120 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2mt-duong-ma-lo-p-binh-tri-dong-a-dt-12-x-10m-7-tam-gia-17-ty.html,luachonnhadat.vn,2026-05-20,17000000000,120,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 7A, DT 5 x 19m, 3.5 tấm, giá 15.5 tỷ",15.5 Tỷ/căn,95 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-7a-dt-5-x-19m-3-5-tam-gia-15-5-ty.html,luachonnhadat.vn,2026-05-20,15500000000,95,NA,NA
"Bán cặp nhà hẻm 541 Hương Lộ 2, P. Bình Trị Đông, DT 4 x 15m/căn, 4.5 tấm, giá 8.2 tỷ/căn",8.2 Tỷ/căn,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-cap-nha-hem-541-huong-lo-2-p-binh-tri-dong-dt-4-x-15m-can-4-5-tam-gia-8-2-ty-can.html,luachonnhadat.vn,2026-05-20,8199999999.999999,60,NA,NA
"Bán nhà hẻm 931 Hương lộ 2, P. Bình Trị Đông A, 4 x 16m, 6 tấm, giá 8.8 tỷ",8.8 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-931-huong-lo-2-p-binh-tri-dong-a-4-x-16m-6-tam-gia-8-8-ty.html,luachonnhadat.vn,2026-05-20,8800000000,64,NA,NA
"Bán nhà trọ hẻm 50 Chiến Lược, P. Bình Trị Đông B, DT 8 x 21m, 3.5 tấm, giá 17 tỷ",17 Tỷ/tháng,168 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-tro-hem-50-chien-luoc-p-binh-tri-dong-b-dt-8-x-21m-3-5-tam-gia-17-ty.html,luachonnhadat.vn,2026-05-20,17000000000,168,NA,NA
"✅ BÁN TOÀ NHÀ MT LÊ VĂN QUỚI, 37 X 60M, HẦM + 6 LẦU, 280 TỶ. TDT SÀN 9794 M2",280 Tỷ/căn,2220 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-ban-toa-nha-mt-le-van-quoi-37-x-60m-ham-6-lau-280-ty-tdt-san-9794-m2.html,luachonnhadat.vn,2026-05-19,280000000000,2220,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 1, DT 6 x 21m, 2.5 tấm, giá 24.5 tỷ.",24.5 Tỷ/căn,126 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-1-dt-6-x-21m-2-5-tam-gia-24-5-ty-.html,luachonnhadat.vn,2026-05-19,24500000000,126,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 1, DT 6 x 21m, 2.5 tấm, giá 24 tỷ",24 Tỷ/căn,126 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-1-dt-6-x-21m-2-5-tam-gia-24-ty.html,luachonnhadat.vn,2026-05-19,24000000000,126,NA,NA
"✅ BÁN ĐẤT GÓC 2MT 61 BÌNH LONG, P. BHH A, 14.5 X 16M, 21 TỶ.",21 Tỷ/nền,232 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-dat-goc-2mt-61-binh-long-p-bhh-a-14-5-x-16m-21-ty-.html,luachonnhadat.vn,2026-05-19,21000000000,232,NA,NA
"✅ BÁN ĐẤT HẺM XE HƠI 61 BÌNH LONG, P. BHHA, 5 X 10M, 5.8 TỶ.",5.8 Tỷ/nền,50 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-dat-hem-xe-hoi-61-binh-long-p-bhha-5-x-10m-5-8-ty-.html,luachonnhadat.vn,2026-05-19,5800000000,50,NA,NA
"Bán nhà mặt tiền đường Số 3, P. Tân Tạo, 7.5 x 20m, cấp 4, giá 11 tỷ – vị trí tiềm năng tăng giá.",11 Tỷ/căn,150 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mat-tien-duong-so-3-p-tan-tao-7-5-x-20m-cap-4-gia-11-ty-vi-tri-tiem-nang-tang-gia-.html,luachonnhadat.vn,2026-05-19,11000000000,150,NA,NA
"Bán nhà hẻm 995 Hồng Bàng, P.12, Q.6, DT 3.7 x 11m, NH 4.8m, 4.5 tấm, giá 8.4 tỷ",8.4 Tỷ/căn,40 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-995-hong-bang-p-12-q-6-dt-3-7-x-11m-nh-4-8m-4-5-tam-gia-8-4-ty.html,luachonnhadat.vn,2026-05-19,8400000000,40,NA,NA
"Bán nhà hẻm 53 đường Số 8B, P. Bình Hưng Hòa A, DT 3 x 5m, 3 tấm, giá 1.95 tỷ.",1.95 Tỷ/căn,15 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-53-duong-so-8b-p-binh-hung-hoa-a-dt-3-x-5m-3-tam-gia-1-95-ty-.html,luachonnhadat.vn,2026-05-19,1950000000,15,NA,NA
"Bán nhà MT đường Số 8B, P. Bình Hưng Hoà A, DT 2.5 x 8m, 1 lầu, giá 2.75 tỷ",2.75 Tỷ/căn,20 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-8b-p-binh-hung-hoa-a-dt-2-5-x-8m-1-lau-gia-2-75-ty.html,luachonnhadat.vn,2026-05-18,2750000000,20,NA,NA
"Bán nhà trọ góc 3MT đường Vườn Lài, P. Phú Thọ Hoà, DT 5 x 30m, 5 tấm, có 17 phòng, giá 19 tỷ",19 Tỷ/căn,157 m²,"Tân Phú, Hồ Chí Minh",Tân Phú,Phòng cho thuê,ban,https://luachonnhadat.vn/nha-dat/ban-nha-tro-goc-3mt-duong-vuon-lai-p-phu-tho-hoa-dt-5-x-30m-5-tam-co-17-phong-gia-19-ty.html,luachonnhadat.vn,2026-05-18,19000000000,157,NA,NA
"Bán nhà hẻm số 6 Nguyễn Quang Diêu, P. Tân Quý, DT 4.1 x 4.1m, 3.5 tấm, giá 3.15 tỷ",3.15 Tỷ/căn,16 m²,"Tân Phú, Hồ Chí Minh",Tân Phú,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-so-6-nguyen-quang-dieu-p-tan-quy-dt-4-1-x-4-1m-3-5-tam-gia-3-15-ty.html,luachonnhadat.vn,2026-05-18,3150000000,16,NA,NA
"Bán nhà hẻm 507 Hương Lộ 3, P. Bình Hưng Hòa, DT 4 x 8m, 2.5 tấm, giá 3.75 tỷ",3.75 Tỷ/căn,32 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-507-huong-lo-3-p-binh-hung-hoa-dt-4-x-8m-2-5-tam-gia-3-75-ty.html,luachonnhadat.vn,2026-05-18,3750000000,32,NA,NA
"Bán nhà hẻm số 5 đường Lô Tư, P. Bình Hưng Hoà A, DT 4 x 14m, 1 lầu, giá 5.79 tỷ",5.79 Tỷ/căn,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-so-5-duong-lo-tu-p-binh-hung-hoa-a-dt-4-x-14m-1-lau-gia-5-79-ty.html,luachonnhadat.vn,2026-05-18,5790000000,56,NA,NA
"✳ BÁN ĐẤT HẺM 704 TÊN LỬA, P. BÌNH TRỊ ĐÔNG B, 570M2, GIÁ 40 TỶ.",40 Tỷ/nền,570 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-dat-hem-704-ten-lua-p-binh-tri-dong-b-570m2-gia-40-ty-.html,luachonnhadat.vn,2026-05-18,40000000000,570,NA,NA
